mydate,cday,dday,ma
2022-03-24,5,0,3.7142857142857144
2022-03-25,5,0,3.7142857142857144
2022-03-26,0,0,3.7142857142857144
2022-03-27,0,0,3.7142857142857144
2022-03-28,9,0,3.857142857142857
2022-03-29,1,0,3.0
2022-03-30,1,0,3.0
2022-03-31,8,0,3.4285714285714284
2022-04-01,0,0,2.7142857142857144
2022-04-02,0,0,2.7142857142857144
2022-04-03,0,0,2.7142857142857144
2022-04-04,0,0,1.4285714285714286
2022-04-05,0,0,1.2857142857142858
2022-04-06,13,2,3.0
2022-04-07,0,0,1.8571428571428572
2022-04-08,10,0,3.2857142857142856
2022-04-09,0,0,3.2857142857142856
2022-04-10,0,0,3.2857142857142856
2022-04-11,12,0,5.0
2022-04-12,6,1,5.857142857142857
2022-04-13,12,0,5.714285714285714
2022-04-14,6,0,6.571428571428571
2022-04-15,11,1,6.714285714285714
2022-04-16,0,0,6.714285714285714
2022-04-17,0,0,6.714285714285714
2022-04-18,20,0,7.857142857142857
2022-04-19,21,0,10.0
2022-04-20,10,0,9.714285714285714
2022-04-21,25,0,12.428571428571429
2022-04-22,8,0,12.0
2022-04-23,0,0,12.0
2022-04-24,0,0,12.0
2022-04-25,27,0,13.0
2022-04-26,10,0,11.428571428571429
2022-04-27,26,2,13.714285714285714
2022-04-28,18,0,12.714285714285714
2022-04-29,13,0,13.428571428571429
2022-04-30,0,0,13.428571428571429
2022-05-01,0,0,13.428571428571429
2022-05-02,25,1,13.142857142857142
2022-05-03,33,0,16.428571428571427
2022-05-04,35,0,17.714285714285715
2022-05-05,25,0,18.714285714285715
2022-05-06,19,0,19.571428571428573
2022-05-07,0,0,19.571428571428573
2022-05-08,0,0,19.571428571428573
2022-05-09,35,0,21.0
2022-05-10,43,0,22.428571428571427
2022-05-11,13,0,19.285714285714285
2022-05-12,30,0,20.0
2022-05-13,29,0,21.428571428571427
2022-05-14,0,0,21.428571428571427
2022-05-15,0,0,21.428571428571427
2022-05-16,42,0,22.428571428571427
2022-05-17,0,0,16.285714285714285
2022-05-18,84,0,26.428571428571427
2022-05-19,39,0,27.714285714285715
2022-05-20,26,0,27.285714285714285
2022-05-21,0,0,27.285714285714285
2022-05-22,0,0,27.285714285714285
2022-05-23,68,0,31.0
2022-05-24,35,0,36.0
2022-05-25,66,0,33.42857142857143
2022-05-26,26,0,31.571428571428573
2022-05-27,42,0,33.857142857142854
2022-05-28,0,0,33.857142857142854
2022-05-29,0,0,33.857142857142854
2022-05-30,0,0,24.142857142857142
2022-05-31,73,0,29.571428571428573
2022-06-01,49,0,27.142857142857142
2022-06-02,36,1,28.571428571428573
2022-06-03,20,0,25.428571428571427
2022-06-04,0,0,25.428571428571427
2022-06-05,0,0,25.428571428571427
2022-06-06,65,0,34.714285714285715
2022-06-07,41,0,30.142857142857142
2022-06-08,39,0,28.714285714285715
2022-06-09,40,0,29.285714285714285
2022-06-10,29,0,30.571428571428573
2022-06-11,0,0,30.571428571428573
2022-06-12,0,0,30.571428571428573
2022-06-13,70,0,31.285714285714285
2022-06-14,54,0,33.142857142857146
2022-06-15,45,0,34.0
2022-06-16,25,0,31.857142857142858
2022-06-17,34,0,32.57142857142857
2022-06-18,0,0,32.57142857142857
2022-06-19,0,0,32.57142857142857
2022-06-20,0,0,22.571428571428573
2022-06-21,71,0,25.0
2022-06-22,89,1,31.285714285714285
2022-06-23,49,0,34.714285714285715
2022-06-24,34,1,34.714285714285715
2022-06-25,0,0,34.714285714285715
2022-06-26,0,0,34.714285714285715
2022-06-27,73,0,45.142857142857146
2022-06-28,41,0,40.857142857142854
2022-06-29,43,0,34.285714285714285
2022-06-30,54,0,35.0
2022-07-01,28,0,34.142857142857146
2022-07-02,0,0,34.142857142857146
2022-07-03,0,0,34.142857142857146
2022-07-04,0,0,23.714285714285715
2022-07-05,70,0,27.857142857142858
2022-07-06,62,2,30.571428571428573
2022-07-07,27,0,26.714285714285715
2022-07-08,49,0,29.714285714285715
2022-07-09,0,0,29.714285714285715
2022-07-10,0,0,29.714285714285715
2022-07-11,60,0,38.285714285714285
2022-07-12,56,0,36.285714285714285
2022-07-13,51,0,34.714285714285715
2022-07-14,25,0,34.42857142857143
2022-07-15,48,1,34.285714285714285
2022-07-16,0,0,34.285714285714285
2022-07-17,0,0,34.285714285714285
2022-07-18,53,1,33.285714285714285
2022-07-19,44,0,31.571428571428573
2022-07-20,21,0,27.285714285714285
2022-07-21,39,0,29.285714285714285
2022-07-22,16,0,24.714285714285715
2022-07-23,0,0,24.714285714285715
2022-07-24,0,0,24.714285714285715
2022-07-25,70,0,27.142857142857142
2022-07-26,31,0,25.285714285714285
2022-07-27,31,0,26.714285714285715
2022-07-28,26,0,24.857142857142858
2022-07-29,33,0,27.285714285714285
2022-07-30,0,0,27.285714285714285
2022-07-31,0,0,27.285714285714285
2022-08-01,47,2,24.0
2022-08-02,28,1,23.571428571428573
2022-08-03,34,0,24.0
2022-08-04,25,0,23.857142857142858
2022-08-05,19,0,21.857142857142858
2022-08-06,0,0,21.857142857142858
2022-08-07,0,0,21.857142857142858
2022-08-08,32,0,19.714285714285715
2022-08-09,30,0,20.0
2022-08-10,37,0,20.428571428571427
2022-08-11,14,0,18.857142857142858
2022-08-12,17,1,18.571428571428573
2022-08-13,0,0,18.571428571428573
2022-08-14,0,0,18.571428571428573
2022-08-15,20,0,16.857142857142858
2022-08-16,19,0,15.285714285714286
2022-08-17,25,0,13.571428571428571
2022-08-18,13,1,13.428571428571429
2022-08-19,12,0,12.714285714285714
2022-08-20,0,0,12.714285714285714
2022-08-21,0,0,12.714285714285714
2022-08-22,21,0,12.857142857142858
2022-08-23,17,0,12.571428571428571
2022-08-24,19,1,11.714285714285714
2022-08-25,14,0,11.857142857142858
2022-08-26,12,1,11.857142857142858
2022-08-27,0,0,11.857142857142858
2022-08-28,0,0,11.857142857142858
2022-08-29,28,0,12.857142857142858
2022-08-30,25,0,14.0
2022-08-31,22,0,14.428571428571429
2022-09-01,7,0,13.428571428571429
2022-09-02,26,0,15.428571428571429
2022-09-03,0,0,15.428571428571429
2022-09-04,0,0,15.428571428571429
2022-09-05,0,0,11.428571428571429
2022-09-06,26,0,11.571428571428571
2022-09-07,31,0,12.857142857142858
2022-09-08,31,0,16.285714285714285
2022-09-09,8,0,13.714285714285714
2022-09-10,0,0,13.714285714285714
2022-09-11,0,0,13.714285714285714
